university,OPEID6,UNITID,INSTNM,CONTROL,MAIN,CIPCODE,CIPDESC,CREDLEV,CREDDESC,EARN_COUNT_NWNE_HI_1YR,EARN_CNTOVER150_HI_1YR,EARN_COUNT_WNE_HI_1YR,EARN_MDN_HI_1YR,EARN_COUNT_NWNE_HI_2YR,EARN_CNTOVER150_HI_2YR,EARN_COUNT_WNE_HI_2YR,EARN_MDN_HI_2YR,EARN_COUNT_PELL_WNE_1YR,EARN_PELL_WNE_MDN_1YR,EARN_COUNT_NOPELL_WNE_1YR,EARN_NOPELL_WNE_MDN_1YR,EARN_COUNT_MALE_WNE_1YR,EARN_MALE_WNE_MDN_1YR,EARN_COUNT_NOMALE_WNE_1YR,EARN_NOMALE_WNE_MDN_1YR,EARN_COUNT_NE_3YR,EARN_NE_MDN_3YR,EARN_COUNT_WNE_3YR,EARN_CNTOVER150_3YR,EARN_COUNT_PELL_NE_3YR,EARN_PELL_NE_MDN_3YR,EARN_COUNT_NOPELL_NE_3YR,EARN_NOPELL_NE_MDN_3YR,EARN_COUNT_MALE_NE_3YR,EARN_MALE_NE_MDN_3YR,EARN_COUNT_NOMALE_NE_3YR,EARN_NOMALE_NE_MDN_3YR,EARN_COUNT_NWNE_1YR,EARN_COUNT_WNE_1YR,EARN_MDN_1YR,EARN_GT_THRESHOLD_1YR,EARN_COUNT_HIGH_CRED_1YR,EARN_IN_STATE_1YR,EARN_COUNT_NWNE_4YR,EARN_COUNT_WNE_4YR,EARN_MDN_4YR,EARN_GT_THRESHOLD_4YR,EARN_COUNT_PELL_WNE_4YR,EARN_PELL_WNE_MDN_4YR,EARN_COUNT_NOPELL_WNE_4YR,EARN_NOPELL_WNE_MDN_4YR,EARN_COUNT_MALE_WNE_4YR,EARN_MALE_WNE_MDN_4YR,EARN_COUNT_NOMALE_WNE_4YR,EARN_NOMALE_WNE_MDN_4YR,EARN_COUNT_HIGH_CRED_4YR,EARN_IN_STATE_4YR
Utah State University,3677,230728.0,Utah State University,Public,1,1409,Computer Engineering.,3,Bachelor's Degree,0,24,25,64523,0,12,12,71015,22,64604,PrivacySuppressed,PrivacySuppressed,22,64469,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,2,22,64563,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
Utah State University,3677,230728.0,Utah State University,Public,1,1410,"Electrical, Electronics and Communications Engineering.",3,Bachelor's Degree,1,25,26,65935,0,43,45,63501,27,66740,PrivacySuppressed,PrivacySuppressed,27,67066,PrivacySuppressed,PrivacySuppressed,48,75056,35,35,42,74390,PrivacySuppressed,PrivacySuppressed,44,74599,PrivacySuppressed,PrivacySuppressed,4,29,67878,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,4,50,87163,PrivacySuppressed,46,86019,PrivacySuppressed,PrivacySuppressed,45,86284,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,35
Utah State University,3677,230728.0,Utah State University,Public,1,1414,Environmental/Environmental Health Engineering.,3,Bachelor's Degree,0,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,1,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
Utah State University,3677,230728.0,Utah State University,Public,1,1419,Mechanical Engineering.,3,Bachelor's Degree,2,125,135,62717,1,116,122,61728,140,64548,20,63595,148,64668,PrivacySuppressed,PrivacySuppressed,126,69682,113,111,116,69633,PrivacySuppressed,PrivacySuppressed,119,69701,PrivacySuppressed,PrivacySuppressed,6,157,64542,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,11,129,77504,PrivacySuppressed,119,77319,PrivacySuppressed,PrivacySuppressed,122,77866,PrivacySuppressed,PrivacySuppressed,27,87
Utah State University,3677,230728.0,Utah State University,Public,1,1445,Biological/Biosystems Engineering.,3,Bachelor's Degree,0,29,38,44364,0,16,19,42682,34,46795,PrivacySuppressed,PrivacySuppressed,26,51415,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0,37,49213,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,1,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
Utah State University,3677,230728.0,Utah State University,Public,1,1508,Mechanical Engineering Related Technologies/Technicians.,3,Bachelor's Degree,,,,,,,,,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,,,,,,,,,,,,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
Utah State University,3677,230728.0,Utah State University,Public,1,1515,Engineering-Related Fields.,3,Bachelor's Degree,0,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,37,47762,PrivacySuppressed,PrivacySuppressed,31,54378,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,1,38,47841,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
Utah State University,3677,230728.0,Utah State University,Public,1,1603,"East Asian Languages, Literatures, and Linguistics.",3,Bachelor's Degree,,,,,,,,,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,,,,,,,,,,,,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
Utah State University,3677,230728.0,Utah State University,Public,1,1605,"Germanic Languages, Literatures, and Linguistics.",3,Bachelor's Degree,0,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,1,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
Utah State University,3677,230728.0,Utah State University,Public,1,1609,"Romance Languages, Literatures, and Linguistics.",3,Bachelor's Degree,0,23,28,32487,2,26,36,30771,22,37839,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,37,52057,30,27,36,51559,PrivacySuppressed,PrivacySuppressed,27,54113,PrivacySuppressed,PrivacySuppressed,0,24,37698,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,2,34,57396,PrivacySuppressed,35,57402,PrivacySuppressed,PrivacySuppressed,27,66379,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,26
Utah State University,3677,230728.0,Utah State University,Public,1,1901,"Family and Consumer Sciences/Human Sciences, General.",3,Bachelor's Degree,1,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,1,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,1,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
Utah State University,3677,230728.0,Utah State University,Public,1,1905,"Foods, Nutrition, and Related Services.",3,Bachelor's Degree,1,17,31,23288,3,26,35,26739,26,28532,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,20,32180,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,1,27,30564,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,5,31,44984,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,20
Utah State University,3677,230728.0,Utah State University,Public,1,1907,"Human Development, Family Studies, and Related Services.",3,Bachelor's Degree,36,111,194,22192,48,73,145,19144,166,20636,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,167,19728,189,6498,113,56,176,5878,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,175,5140,37,178,21265,46,PrivacySuppressed,PrivacySuppressed,73,119,27114,53,113,25109,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,104,24341,16,94
Utah State University,3677,230728.0,Utah State University,Public,1,1909,Apparel and Textiles.,3,Bachelor's Degree,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,20,52358,PrivacySuppressed,PrivacySuppressed,18,50708,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0,21,52127,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
Utah State University,3677,230728.0,Utah State University,Public,1,2200,Non-Professional General Legal Studies (Undergraduate).,3,Bachelor's Degree,2,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,2,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
Utah State University,3677,230728.0,Utah State University,Public,1,2301,"English Language and Literature, General.",3,Bachelor's Degree,13,73,104,30065,15,82,114,29685,95,34718,PrivacySuppressed,PrivacySuppressed,32,36785,77,30204,117,31192,94,71,110,29626,PrivacySuppressed,PrivacySuppressed,36,35784,81,21836,6,109,31920,55,PrivacySuppressed,PrivacySuppressed,19,97,41372,63,88,41334,PrivacySuppressed,PrivacySuppressed,35,43384,61,38430,PrivacySuppressed,74
Utah State University,3677,230728.0,Utah State University,Public,1,2313,Rhetoric and Composition/Writing Studies.,3,Bachelor's Degree,3,48,64,31121,3,29,34,34526,26,42723,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,22,40075,40,35184,30,22,34,32918,PrivacySuppressed,PrivacySuppressed,19,42048,21,24990,2,33,41726,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,4,36,46995,PrivacySuppressed,33,45933,PrivacySuppressed,PrivacySuppressed,21,50560,16,42176,PrivacySuppressed,26
Utah State University,3677,230728.0,Utah State University,Public,1,2401,"Liberal Arts and Sciences, General Studies and Humanities.",3,Bachelor's Degree,21,152,211,30306,22,93,145,24863,149,30173,PrivacySuppressed,PrivacySuppressed,56,39493,105,24897,182,30256,130,100,161,28608,PrivacySuppressed,PrivacySuppressed,63,45824,120,22117,17,163,30086,72,PrivacySuppressed,PrivacySuppressed,40,183,42982,126,156,41865,27,49891,67,51638,116,37592,62,135
Utah State University,3677,230728.0,Utah State University,Public,1,2601,"Biology, General.",3,Bachelor's Degree,4,50,62,30513,3,32,41,30409,65,28728,PrivacySuppressed,PrivacySuppressed,43,32099,30,28988,39,45621,34,30,33,41695,PrivacySuppressed,PrivacySuppressed,22,50123,18,38274,4,74,31621,33,PrivacySuppressed,PrivacySuppressed,3,42,61607,PrivacySuppressed,34,57926,PrivacySuppressed,PrivacySuppressed,23,61455,17,62652,PrivacySuppressed,32
Utah State University,3677,230728.0,Utah State University,Public,1,2602,"Biochemistry, Biophysics and Molecular Biology.",3,Bachelor's Degree,1,PrivacySuppressed,16,26720,0,14,14,40368,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,1,18,37250,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
Utah State University,3677,230728.0,Utah State University,Public,1,2603,Botany/Plant Biology.,3,Bachelor's Degree,2,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,2,18,36104,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
Utah State University,3677,230728.0,Utah State University,Public,1,2607,Zoology/Animal Biology.,3,Bachelor's Degree,2,PrivacySuppressed,20,27362,4,26,34,30771,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,34,34724,29,24,31,34465,PrivacySuppressed,PrivacySuppressed,21,43217,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,6,30,42991,PrivacySuppressed,28,42973,PrivacySuppressed,PrivacySuppressed,23,46998,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,18
Utah State University,3677,230728.0,Utah State University,Public,1,2613,"Ecology, Evolution, Systematics, and Population Biology.",3,Bachelor's Degree,0,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,1,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
Utah State University,3677,230728.0,Utah State University,Public,1,2701,Mathematics.,3,Bachelor's Degree,0,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,2,11,14,44942,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,1,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,2,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
Utah State University,3677,230728.0,Utah State University,Public,1,2705,Statistics.,3,Bachelor's Degree,0,19,22,46543,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0,30,42742,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,1,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
Utah State University,3677,230728.0,Utah State University,Public,1,3019,Nutrition Sciences.,3,Bachelor's Degree,,,,,,,,,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,,,,,,,,,,,,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
Utah State University,3677,230728.0,Utah State University,Public,1,3033,Sustainability Studies.,3,Bachelor's Degree,,,,,,,,,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,,,,,,,,,,,,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
Utah State University,3677,230728.0,Utah State University,Public,1,3099,"Multi/Interdisciplinary Studies, Other.",3,Bachelor's Degree,14,68,92,32155,22,93,129,26421,64,32370,PrivacySuppressed,PrivacySuppressed,35,40183,38,26100,143,27956,126,93,133,28330,PrivacySuppressed,PrivacySuppressed,50,48364,94,20752,9,73,28338,35,PrivacySuppressed,PrivacySuppressed,19,130,39623,81,119,41295,PrivacySuppressed,PrivacySuppressed,54,54989,76,31445,PrivacySuppressed,85
Utah State University,3677,230728.0,Utah State University,Public,1,3101,"Parks, Recreation and Leisure Studies.",3,Bachelor's Degree,0,PrivacySuppressed,18,25661,1,12,17,24421,16,28888,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,19,35389,18,PrivacySuppressed,19,33678,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0,19,28579,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,2,17,37883,PrivacySuppressed,17,36566,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
Utah State University,3677,230728.0,Utah State University,Public,1,3105,Health and Physical Education/Fitness.,3,Bachelor's Degree,,,,,,,,,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,,,,,,,,,,,,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
