INSTNM,OPEID6,CONTROL,MAIN,CIPDEF,CIPFIELD,CIPCODE,CREDLEV,EARN_COUNT_NWNE_HI_1YR,EARN_CNTOVER150_HI_1YR,EARN_COUNT_WNE_HI_1YR,EARN_MDN_HI_1YR,EARN_COUNT_NWNE_HI_2YR,EARN_CNTOVER150_HI_2YR,EARN_COUNT_WNE_HI_2YR,EARN_MDN_HI_2YR,EARN_COUNT_PELL_WNE_1YR,EARN_PELL_WNE_MDN_1YR,EARN_COUNT_NOPELL_WNE_1YR,EARN_NOPELL_WNE_MDN_1YR,EARN_COUNT_MALE_WNE_1YR,EARN_MALE_WNE_MDN_1YR,EARN_COUNT_NOMALE_WNE_1YR,EARN_NOMALE_WNE_MDN_1YR,EARN_COUNT_NE_3YR,EARN_NE_MDN_3YR,EARN_COUNT_WNE_3YR,EARN_CNTOVER150_3YR,EARN_COUNT_PELL_NE_3YR,EARN_PELL_NE_MDN_3YR,EARN_COUNT_NOPELL_NE_3YR,EARN_NOPELL_NE_MDN_3YR,EARN_COUNT_MALE_NE_3YR,EARN_MALE_NE_MDN_3YR,EARN_COUNT_NOMALE_NE_3YR,EARN_NOMALE_NE_MDN_3YR,EARN_COUNT_NWNE_1YR,EARN_COUNT_WNE_1YR,EARN_MDN_1YR,EARN_GT_THRESHOLD_1YR,EARN_COUNT_HIGH_CRED_1YR,EARN_IN_STATE_1YR,EARN_COUNT_NWNE_4YR,EARN_COUNT_WNE_4YR,EARN_MDN_4YR,EARN_GT_THRESHOLD_4YR,EARN_COUNT_PELL_WNE_4YR,EARN_PELL_WNE_MDN_4YR,EARN_COUNT_NOPELL_WNE_4YR,EARN_NOPELL_WNE_MDN_4YR,EARN_COUNT_MALE_WNE_4YR,EARN_MALE_WNE_MDN_4YR,EARN_COUNT_NOMALE_WNE_4YR,EARN_NOMALE_WNE_MDN_4YR,EARN_COUNT_HIGH_CRED_4YR,EARN_IN_STATE_4YR
Weber State University,3680,Public,1,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",52,5206,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,
Weber State University,3680,Public,1,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",52,5208,3,0.0,18.0,20.0,49633.0,4.0,21.0,25.0,52107.0,,,,,,,,,29.0,56068.0,27.0,23.0,,,,,22.0,61220.0,,,0.0,17.0,50279.0,,,,2.0,32.0,70831.0,,25.0,69516.0,,,25.0,75102.0,,,,28.0
Weber State University,3680,Public,1,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",52,5210,3,1.0,20.0,22.0,42573.0,0.0,16.0,17.0,50856.0,18.0,48499.0,,,,,,,22.0,56194.0,17.0,16.0,18.0,57064.0,,,,,,,2.0,21.0,53424.0,,,,1.0,22.0,62854.0,,19.0,63306.0,,,,,,,,20.0
Weber State University,3680,Public,1,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",52,5212,3,0.0,29.0,28.0,56142.0,1.0,20.0,22.0,61516.0,28.0,65110.0,,,27.0,65693.0,,,25.0,75629.0,19.0,20.0,21.0,71755.0,,,24.0,74636.0,,,1.0,30.0,64997.0,,,,2.0,24.0,88600.0,,19.0,86299.0,,,22.0,91587.0,,,,22.0
Weber State University,3680,Public,1,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",52,5214,3,1.0,22.0,24.0,43942.0,0.0,27.0,29.0,41295.0,24.0,51259.0,,,18.0,53567.0,,,31.0,51123.0,28.0,22.0,27.0,55765.0,,,24.0,64292.0,,,0.0,26.0,51347.0,,,,2.0,28.0,64054.0,,25.0,65419.0,,,23.0,74487.0,,,,27.0
Weber State University,3680,Public,1,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",52,5218,3,5.0,126.0,136.0,56374.0,9.0,121.0,137.0,51722.0,122.0,55156.0,19.0,58300.0,106.0,59636.0,35.0,45481.0,133.0,53553.0,119.0,106.0,115.0,52126.0,18.0,67938.0,97.0,57783.0,35.0,34661.0,3.0,141.0,55931.0,111.0,,,14.0,122.0,69521.0,101.0,104.0,69545.0,17.0,73808.0,94.0,80038.0,28.0,41059.0,,102.0
Weber State University,3680,Public,1,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",52,5220,3,0.0,16.0,17.0,68485.0,,,,,32.0,73367.0,,,34.0,73538.0,,,,,,,,,,,,,,,0.0,35.0,73630.0,,,,,,,,,,,,,,,,,
Weber State University,3680,Public,1,HISTORY.,54,5401,3,0.0,,17.0,27417.0,2.0,12.0,13.0,38829.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,3.0,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,NATURAL RESOURCES AND CONSERVATION.,03,0301,3,0.0,,,,1.0,18.0,26.0,29751.0,,,,,,,,,26.0,31493.0,26.0,16.0,,,,,,,16.0,33377.0,0.0,,,,,,4.0,23.0,40002.0,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,"AREA, ETHNIC, CULTURAL, GENDER, AND GROUP STUDIES.",05,0501,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,"AREA, ETHNIC, CULTURAL, GENDER, AND GROUP STUDIES.",05,0502,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",09,0901,3,0.0,,,,1.0,18.0,23.0,28236.0,,,,,,,16.0,31649.0,24.0,38420.0,24.0,18.0,,,,,,,18.0,39683.0,0.0,19.0,31263.0,,,,0.0,27.0,50739.0,,,,,,,,21.0,52948.0,,19.0
Westminster College,3681,"Private, nonprofit",1,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",09,0907,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",09,0999,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,11,1101,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,11,1107,3,0.0,,,,0.0,13.0,13.0,69338.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,EDUCATION.,13,1301,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,EDUCATION.,13,1306,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,EDUCATION.,13,1310,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,EDUCATION.,13,1312,3,0.0,,,,0.0,17.0,19.0,42309.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,3.0,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,EDUCATION.,13,1313,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,EDUCATION.,13,1399,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,ENGINEERING.,14,1413,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,LEGAL PROFESSIONS AND STUDIES.,22,2200,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,ENGLISH LANGUAGE AND LITERATURE/LETTERS.,23,2301,3,0.0,,,,2.0,11.0,15.0,24267.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,4.0,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,ENGLISH LANGUAGE AND LITERATURE/LETTERS.,23,2399,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",24,2401,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,BIOLOGICAL AND BIOMEDICAL SCIENCES.,26,2601,3,0.0,,,,0.0,13.0,17.0,31848.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,BIOLOGICAL AND BIOMEDICAL SCIENCES.,26,2615,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,MATHEMATICS AND STATISTICS.,27,2701,3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,MULTI/INTERDISCIPLINARY STUDIES.,30,3005,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,MULTI/INTERDISCIPLINARY STUDIES.,30,3013,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,MULTI/INTERDISCIPLINARY STUDIES.,30,3020,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,MULTI/INTERDISCIPLINARY STUDIES.,30,3023,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,MULTI/INTERDISCIPLINARY STUDIES.,30,3099,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,"PARKS, RECREATION, LEISURE, FITNESS, AND KINESIOLOGY.",31,3105,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,"PARKS, RECREATION, LEISURE, FITNESS, AND KINESIOLOGY.",31,3106,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,PHILOSOPHY AND RELIGIOUS STUDIES.,38,3801,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,PHYSICAL SCIENCES.,40,4005,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,PHYSICAL SCIENCES.,40,4006,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,PHYSICAL SCIENCES.,40,4008,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,PSYCHOLOGY.,42,4201,3,0.0,,,,1.0,24.0,35.0,28598.0,,,,,,,,,36.0,36541.0,31.0,25.0,19.0,34582.0,17.0,36532.0,,,22.0,34589.0,0.0,,,,,,0.0,37.0,40397.0,,20.0,39166.0,17.0,40159.0,,,,,,17.0
Westminster College,3681,"Private, nonprofit",1,PSYCHOLOGY.,42,4227,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,PSYCHOLOGY.,42,4299,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",43,4301,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,SOCIAL SCIENCES.,45,4501,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,SOCIAL SCIENCES.,45,4506,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,SOCIAL SCIENCES.,45,4509,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,SOCIAL SCIENCES.,45,4510,3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,SOCIAL SCIENCES.,45,4511,3,2.0,,,,1.0,12.0,15.0,26353.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,16.0,46910.0,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,SOCIAL SCIENCES.,45,4512,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,TRANSPORTATION AND MATERIALS MOVING.,49,4901,3,0.0,25.0,27.0,40216.0,0.0,17.0,17.0,42682.0,,,,,16.0,44925.0,,,,,,,,,,,,,,,0.0,21.0,44128.0,,,,0.0,16.0,59224.0,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,VISUAL AND PERFORMING ARTS.,50,5003,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,VISUAL AND PERFORMING ARTS.,50,5004,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,VISUAL AND PERFORMING ARTS.,50,5005,3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,VISUAL AND PERFORMING ARTS.,50,5006,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,VISUAL AND PERFORMING ARTS.,50,5007,3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,VISUAL AND PERFORMING ARTS.,50,5009,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,VISUAL AND PERFORMING ARTS.,50,5010,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,VISUAL AND PERFORMING ARTS.,50,5099,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,HEALTH PROFESSIONS AND RELATED PROGRAMS.,51,5100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,HEALTH PROFESSIONS AND RELATED PROGRAMS.,51,5111,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,HEALTH PROFESSIONS AND RELATED PROGRAMS.,51,5122,3,0.0,,,,1.0,16.0,23.0,32213.0,,,,,,,,,24.0,38794.0,21.0,18.0,,,,,,,19.0,35470.0,0.0,,,,,,3.0,25.0,38161.0,,,,,,,,19.0,38857.0,,16.0
Westminster College,3681,"Private, nonprofit",1,HEALTH PROFESSIONS AND RELATED PROGRAMS.,51,5127,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,HEALTH PROFESSIONS AND RELATED PROGRAMS.,51,5132,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,HEALTH PROFESSIONS AND RELATED PROGRAMS.,51,5138,3,1.0,71.0,71.0,56414.0,2.0,121.0,124.0,57995.0,42.0,60003.0,27.0,60723.0,,,57.0,59257.0,110.0,60157.0,109.0,102.0,73.0,59906.0,38.0,60928.0,23.0,68485.0,87.0,57137.0,1.0,68.0,59998.0,,,,6.0,102.0,67444.0,,68.0,67345.0,34.0,67596.0,23.0,74106.0,79.0,66557.0,,72.0
Westminster College,3681,"Private, nonprofit",1,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",52,5201,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",52,5202,3,0.0,19.0,22.0,44683.0,1.0,26.0,30.0,46087.0,19.0,49502.0,,,,,,,29.0,50865.0,26.0,25.0,,,,,20.0,53458.0,,,1.0,26.0,51938.0,,,,3.0,24.0,64060.0,,,,,,19.0,66245.0,,,,
Westminster College,3681,"Private, nonprofit",1,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",52,5203,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,19.0,68526.0,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",52,5206,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",52,5207,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",52,5208,3,0.0,,,,1.0,17.0,17.0,55547.0,,,,,,,,,,,,,,,,,,,,,0.0,19.0,54059.0,,,,0.0,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",52,5211,3,0.0,,,,0.0,9.0,11.0,43798.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,2.0,,,,,,,,,,,,,
Westminster College,3681,"Private, nonprofit",1,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",52,5214,3,0.0,26.0,29.0,36842.0,0.0,25.0,29.0,39009.0,,,,,,,,,28.0,54244.0,28.0,24.0,,,,,18.0,52079.0,,,1.0,21.0,44300.0,,,,1.0,27.0,62620.0,,,,,,,,,,,17.0
Westminster College,3681,"Private, nonprofit",1,HISTORY.,54,5401,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,
